date,body,rating,id,title
26-May-14,"2-3x a year they host an Adults only night - back in October the theme was based around being a Spy and solving a mystery. The fun is that its very hands on as you can try out different spy techniques. the rest of the sci tech building is open too. plus they serve alcoholic beverages, so its a lot of fun to spend a Saturday evening with your mates and their mates :-) Do line up early for the planetarium show. again you can bring your drink inside. the presenter is very humorous and knowledgeable and with a bit of banter back and to the audience, it is a good laugh while chilling in the reclining chairs watching the universe projected above you. ",4,207047283,Great way to spend a Saturday with friends - Adults only night
27-May-14,"well located, plenty of science and education products for the kids to get hands on, that is the best part, the planetarium theatre is 3-D and fantastic, a great experience.",4,207269054,space adventure
27-May-14,"This is great fun for the family and the kids will be thrilled with all the hands on activities for them to use, a fun day out for the whole family. ",5,207290050,Scitech
28-May-14,"I think Scitech is great the first time you visit. If you go quite soon afterwards then it is a bit same-ish but if you wait till they change some of their displays then it's a nice surprise for next time you visit. It's in a small shopping centre, you park underneath and they give you a free pass for exciting. They have a cafe and shop. In my personal opinion it's quite expensive for what it is.",4,207409615,great the first time
28-May-14,Hands-on science and technology experience for everyone. Very friendly and informative staff. Close to public transport (train). Great outing for a rainy day and encourages kids to think 'outside' the square (even if they aren't aware of it!).,5,207458008,Fantastic outing for kids of all ages
7-Jun-14,Very dated looking. This place looks very tired. Needs an update especially as they charge so much for entry.,2,209217127,Baz
7-Jun-14,"Scitech in Perth has a dazzling range of working scientific displays that visitors can try and see how and why they work. The hands-on approach, right down to a bed of nails, means even the most ""I'm bored"" child (or adult) will have great difficulty finding an excuse to be so.",4,209222743,Why is it so?
8-Jun-14,We visited as a family group and were educated and entertained for hours. Many and varied hands on exhibits for all ages. The staff were hepful and friendly a great place to go and interact with science.,5,209374860,A must for young and not so young
17-Jun-14,"I'm in love with this place. I took my kids (2 and 4) today because it was raining. We only found one item not working properly, the rest worked great. Get there early for the science lab show and puppet show. I wasn't able to do the planetarium show because you need to be 4yrs old and older to get in. The staff was informative and so friendly. They even taught us how to do a few carnival tricks. I found myself telling the kids to hold on a minute while mommy finishes this...because it was even fun for me. They had something for all ages. The only negative I can think of is the hours need to be longer in the day. We spent 5 hrs there and even though we got to see/do everything, we wanted more time. I will stop here every time we are in Perth! This is a must for families with any age kids, heck I would go with just my spouse.",5,210688726,Best science I have been to...and that is a lot.
20-Jun-14,Great place for fun learning if the weather is miserable outdoors. My kids aged 7 and 8 years old enjoyed the displays and the shows.,4,211216609,Indoor play during wet weather
22-Jun-14,Hi,3,211429531,Better for kids over 10years
23-Jun-14,Both my one year old and three-year old girls have a great time here. They last a couple of hours and will often get fixated with one or two of the displays. They regularly change the exhibits to keep things fresh. Make sure you get your parking validated to avoid the parking fee.,5,211639770,always fun and something new to try
1-Jul-14,Fun day out with the kids lots to learn and see great shows and lots of things to check out kids had a really good time ,4,213099043,good fun with the kids
15-Jul-14,"A wide variety of interesting exhibits and free Wi-Fi. We visited Scitech on 3 separate occasions as we have a pass and my son loved it. Being so close to Kings Park, we could easily move between the two places depending on the weather. Astro cafe served surprisingly good food. We ate there twice.",5,215449196,Enough fun for 8yo to ask to return 3 times.
3-Aug-14,"I was bringing a 10 yr old child to this place and I wasn't expecting much when I visited this place. However the movie was mind blowing, 360degree theatre showing history of planes and the galaxy was just amazing. The game centre was so much fun too, there are a lot of games which involves physics. It is a great place to visit.",5,219219383,Not just for kids
6-Aug-14,"I was expecting a whole lot more, and it turns out to be a science-themed indoor playground. It would be more enjoyable if it was more spacious and more explanation available (not all parents are good in science; definitely not me :))",3,219913402,Indoor playground
7-Aug-14,"Love visiting Sci tech. No matter how many times you attend there is always something new to engage your children. The food corner however needs addressing as only two machines worked and you are unable to purchase a hearty lunchtime meal, only snack filled with sugar or fats...",5,220163274,Entertaining
12-Aug-14,"This is something very good for kids which explains many scientific background in simple terms to kids. Planetarium show was very good, even for adults. The",4,221271027,excellent for kids
14-Aug-14,All exhibits are still in working condition and there are plenty for children to play and experiment with. Wish they had better food for parents who are waiting for their children.,5,221749971,A fun place for children to learn science
23-Aug-14,"Been there with my au pair- kid and we LOVED it! It's not just for kids, also for adults! Even I learned some new things! You can make awesome experiments! I loved it! I would even go there a second time! They also have a playground, a planetarium, and a place where you can sit and eat (but you have to bring your own food. No restaurant) ...(or I might just didn't-t saw the restaurant if they have one.)",5,223777642,Awesome!!
26-Aug-14,"With family not young or teens; An educational visit including the extreme weather teaching session. We saw a contained cloud being made in a tube. Got inside a cyclone event and survived some thundery wet weather, joined in making a volcano, Did some paragliding, crashed a couple of times, laid on a bed of nails (ouch), did some spirograph art, played with electric motors, found out all about carnival tricks and delighted in the mirror maze. Felt what it is like to be guillotined was left with my head on a platter. Visited the discovery centre and will need to go back for more including the planetarium. Brilliant!",4,224572994,Carnival theme and more much more
2-Sep-14,"Fun place for adults and children alike! Plenty of things, objects and buttons to see, press and play with! Children love it!",5,226181410,Scitech
2-Sep-14,For a small price of admission the kids will be entertained for hours. Different displays every few months. Safe for the kids to wander around by themselves while you have a coffee ,5,226204674,Great Place to entertain Kids
2-Sep-14,"We took our 7 year old who absolutely loved it! We all had a great time & would thoroughly recommend it for a family outing, it is slightly dated in parts but apart from that we all had a great time & I really think its suited for all ages!",4,226234862,Great Outing For Families
6-Sep-14,"Good day out for the kids. 16 month and 6 year old, both enjoyed it and had fun. Not too bad for adults too. ",4,227224297,Fun for the kids
8-Sep-14,A science centre that is great for a rainy day with the kids. Not much else to do out there but the attraction itself is great.,4,227629351,Great for the kids
28-Sep-14,I came here with my partner. We don't have kids but thought we'd check it out. It's just child orientated and not a lot of fun for adults. I thought it may be educational but it was more of a play ground. Good to do to pass away an hour but don't go out of your way. ,3,231330405,Not for adults with no kids
29-Sep-14,Our kids loved Scitech and the Planetarium. The live show in the Planetarium was very well presented.,5,231553490,Planetarium is Great!
30-Sep-14,"This is a brilliant place to take the grandkids, mine love it there is so much to learn and enjoy, we go home exhausted, it's good value for money. Even us big kids get something from it ",5,231789754,Grandkids love it
30-Sep-14,I just love going to Scitech & play with the exhibits/tests.,5,231806612,excellent.
10-Oct-14,We decided to join here as we will be able to visit some other science centres in the US as well. The kids especially liked the bed of nails in the circus attraction as well as the great planetarium shows. Would definitely recommend avoiding the weekends and school holidays as well and it is so much easier to enjoy on the other days.,4,233563460,Great for kids on a Rainy Day
12-Oct-14,This was the perfect place to spend a rainy day with the kids recently. Everything there is designed to appeal and educate anyone of any age. Parents are just as enthralled as the kids. Our kids insisted on doing the circuit twice - just in case they missed something. We loved the finds in the shop afterwards too.,5,233836496,Brilliant!
15-Oct-14,"Located near the city, about a 1 km walk or a short drive with ample parking. There a lots of scientific apparatus and other exhibits to entertain the inquisitive mind and keep younger ones entertained. I took my kids and now my grand kids for a couple of hours of fun and learning",4,234412676,Great for young people and science buffs
19-Oct-14,"Scitech is a fun place for kids 3-10 to play and learn in a safe environment. Kids that live in Perth, like myself, have usually gone there at least ten times by the age of thirteen, so it gets a bit boring, but for kids who have never been or are from another city it would be fun. There is a section for smaller kids and section for big kids, as well as a cafe for parents. ",3,235101007,Fun place for young kids
26-Oct-14,Took the Grand daughter (4) for her first visit. She was fascinated by the displays. She enjoyed trying the different experiments even if she didn't understand them. It was all a wonderful experience for her. She absolutely loved it. Can't wait to take her back when she is a bit older. I enjoyed it just as much.,5,236267179,Fascinating
1-Nov-14,Found the displays to be mostly very simple (as 23 y,3,237347234,Really only for kids
4-Nov-14,"Scitech has a lot of hands on activities for a variety of ages. There are several different themed areas. I especially liked the movies shown in the theatre. The number of people was not overwhelming and when we had to wait in line for an activity, it want more than a few minutes. There were a few areas that didn't seem to get refreshed like the Lego and car building areas. ",3,237891838,Lots of hands on activities
4-Nov-14,SciTech is a very educational and a wonderful place to take children that teaches them about science and how interesting things really are. Get a group together...definitely worth a visit.,5,237892144,*** Scitech ***
4-Nov-14,"Used to take our kids now it is the grand kids. Showing our age indeed. Excellent half day, especially if it is raining. No offence :)",5,237942317,Kids love it
4-Nov-14,"We took our grandchildren age 5 to Scitech. What a ball she had. She had her hands, feet, face ,voice, in everything. Her favourite was the sand pit that allows you to make mountains with beautiful feeling sand. She ran amok, not knowing which direction to go in first. I must admit, we had just as much fun showing her how things worked and watching her eyes light up. There is something there for all ages, even the grandies",5,238003096,huge fun
11-Nov-14,Lots of interesting scientific based activities with out going too hard on the science for the young ones.,4,239207292,Visit to Scitech
21-Nov-14,"I spent an evening with my 3 grandkids (2years, Twins 6 years) and we all found the experience worthwhile. There is always something to capture a child (& adults!) attention and imagination. Scitech is ideally located in central Perth, with train and freeway close by. There is plenty of parking available with the centre having food outlets.",4,240793087,Interesting & Informative for young and old!
2-Dec-14,"I went with my husband, who wouldn't consider this a place to go, but I wanted to go. You don't have to be a child to enjoy it and both of us had a great time, also educational.",4,242342528,Great place even if you don't have kids
2-Dec-14,"You'll easily spend a few hours here with kids aged around 3 to 12 enjoying it most. It's noisy but there's many hands on science experiments, which the kids and grown ups will love. This is where husbands and wife's start having fun too. The show is worthwhile attending and the giant omnimax screen is a definite! ",5,242363453,A fun & educational experience for the family
2-Dec-14,"Nothing to dislike about this place. Hands on everything. I was so excited I just kept thinking ""my grandkids would LOVE this place."" If you have kids, please take them. If they're interested in how things work, they'll love it. Plenty to entertain for easy hour. Husband and I had fun. The planetarium was included in entrance which was very reasonably priced. Nice little cafe downstairs also.",5,242428503,Got to go here
3-Dec-14,I have taken my grandson to Scitech many times and we have spent hours there. He always enjoys the experiments and shows. Its a bit noisy but the kids have a great time and adults can enjoy the day as well. The show and the omnimax screen is definitely worthwhile attending. Also it educational for the children. We usually go by train which stops just across the road and a treat for my grandson.,5,242593326,Great for kids
4-Dec-14,"This is a great little spot for the kiddies (and adults too!) and if you listen you might just learn a thing or two! Very interesting, great displays, activities and shows. Great learning experience for all. Keeps the kids entertained for at least an hour.",4,242911627,Science anyone?
6-Dec-14,"Bad pun, but what a fantastic night we had, the girls were dressed up in their favourite Halloween outfits and the staff were brilliant. The planetarium was again, amazing. Lots to touch and play with. and there is always something new to play with.",5,243149797,Halloween at Scitech was a spectre-cle!
7-Dec-14,"WAs wondering what else to do in Perth for our forever feeling bored children when we decide to try Scitech. Not a place any tourist would consider visiting for a holiday but decided to go anyway so that our children would have something for them. The place has enough scientific activities for anyone to spend the day or the afternoon . No rush, take some time to play with exploratory toys and almost every activity was in good working order . My kids had fun and that's all it matters to us as parents. ",4,243318808,Educational and Fun for children
23-Dec-14,I have been bringing Little Miss 7 here since she was 2 and she absolutely loves it. She asks to go 2-3 times a year and never gets tired of the regular attractions. The Scitech guys are great and the theatre shows are just the right length for the youngsters. I love the huge ball pulley/crank machines - lactic acid after 2 mins! Be careful with parking as the inspectors underneath are really vigilant!,5,245525391,Young Einstein's
30-Dec-14,Probably not as enjoyable due to all the kids being out of school and it was a hot day. There was to many people to enjoy the Experiments. Only spent about 2 hours here ,3,246450299,Small and crowded
31-Dec-14,"Scitech was great, such a good way to get the next generations interested in science. Even the adults enjoyed trying to figure out a few of the experiments. Staff were all very helpful and happy. Worth a visit for both young and old.",5,246599606,Very cool
4-Jan-15,"I payed a visit on January, it was quite busy with families with children. So I recommend to visit when there are no school holidays. Please arrive early so that you don't miss the different shows they have during the day.",4,247323306,Amazing experience... for adults too!
7-Jan-15,Thought it was very fun and engaging! Lots of kids around but also enjoyable for adults too. It was very busy when we went but still had a great time.,4,247886092,Very fun
9-Jan-15,We took my partner's daughter here during her time with us. Great hands on activities that seem educational too. My partner's daughter also loved the puppet show!,4,248412109,Great day out with my partner's 6 year old!
23-Jan-15,"Two adults and one child was only $45, and that was a good price I think. We also got up to eight hours worth of parking too, so that was also a nice extra within the price.",5,250632961,A great place for a family visit
1-Feb-15,Brilliant venue and great value for Perth. Kids were really engaged. The 3D planetarium which teaches you about the solar system was wonderful and my kids want to go back again soon.,5,252058557,Scitech
7-Feb-15,"We took our two grandsons, 5 & 8 along & they had a great day. Very interesting things for them to do. Nan & Pop had trouble keeping up to them. It suits all ages of children. Well presented.",5,252965239,Great Day
7-Feb-15,A hands on experience for kids with lots to explore. Many activities and a pretty good planetarium as well. ,4,252985172,A nice introduction to science for kids
7-Feb-15,"This is a hands on museum for children. We took our grandsons, aged 5yrs and 20 months and they both enjoyed it immensely. Children are encouraged to push buttons, pull levers and run around in a safe environment. We shall be going again.",5,253012023,brilliant for young children!
10-Feb-15,They have various shows at different points of time. The shows are good. The place itself is huge and has ample car park. Nice place to visit as family. Kids love it.,5,253456470,Good Experience
10-Feb-15,Scitech was very interesting and fun for all. In the past you had to pay for Scitech and also for the Omni theatre show so we were stoked to see that the Omni theatre was a part of the entry to Scitech now so that was a bonus! Lots of kids running around everywhere but there was never a long wait to have a go at some imaginative or interesting hands on feature. And if there was...we just went around and came back to it. Lots of little quick and easy tests and interactive things to do...highly recommend it!,4,253516014,Fun to be had!
15-Feb-15,"Great activity centre for the young ones to learn more about science. Fun exhibitions and shows for toddlers too. Farm animal petting such as chicken, baby cow, baby sheep, baby llama and baby rabbit. Adult entry $17, Kids $11. Toddlers enter free. I think it's a bit steep though. ",4,254232722,Science & Activity Centre
18-Feb-15,"My young kids and I have been to SciTech twice. Definitely somewhere to go when it is not the school holidays, you can barely move and can easily lose sight of your kids. However, in quieter times it is absolutely fantastic. They kids have so much fun and they don't even realise that they are learning. A highlight is the Planetarium. Nearly renovated and very educational.",5,254759045,A place to avoid during the school holidays.
18-Feb-15,Great place to take kids of all ages. many things get changed regularly so always something new when you re-visit.,5,254765979,"Kids, big & small, fun place of learning!"
18-Feb-15,We were invited to attend the prize giving ceremony for my son. Glad to say we got to revisit this place and didn't knew it was so fun as our first visit was too rushed.,5,254777221,"Great educational fun for kids and adult, too."
18-Feb-15,"If it's stinking hot outside, or pouring with rain, this is the place to hole up for a few hours. Scitech manages to entertain the youngest children, at the same time as offering fascinating new discoveries for the mature visitor. Whether you just enjoy browsing and pushing buttons, or participate more fully in the activities and presentations, there's something for everyone. Convenient for the centre of town, on the train line to Fremantle, and plenty of parking. Not cheap, but then what is in Perth?",5,254785212,The Excitement of Science
18-Feb-15,"Scitech is a great interactive place for kids of all ages from 3 to 93. There are permanent exhibits that demonstrate many scientific principles, themed featured exhibits that change every six months or so, live demonstrations, interactive shows for younger kids, a planetarium and a dedicated area for very young children. I have been to Scitech many times over the years, first with my own kids and now with my grandkids. The last time I went in Januray, I took my 5 year old grandson for his first ever visit. He was beside himself with delight. We happily spent 5 hours there and even then I almost had to drag him away. He now says he wants to be a scientist and work at Scitech.",5,254796337,Kid's Heaven
19-Feb-15,Brilliant ways to teach science to kids. Its recommended to get a yearly pass for Scitech for the family. My kids aged 8 and 10 loved being there. Every time they found something new to learn. All the show are high recommended. ,5,255054901,Excellent learning for kids
19-Feb-15,Good displays but aimed mainly at kids. 10 minutes walk from CBD but can get free Green Cat bus. Not exactly cheap. The planetarium is good but for some strange reason they refuse to post session times online. You have to phone and ask which can be pretty annoying.,3,255142067,For science fans
22-Feb-15,Scitech is great because there is something for everyone from quite small children right up to the adults.,5,255756653,Something for everyone
25-Feb-15,We had heaps of fun here. Honestly you can spend a few hours here. Planetarium is awesome experience and very well done. Plenty of stuff to learn. Loved the session on starlight. Looks like you watching in 3D with it all around you,5,256334217,Great fun place
28-Feb-15,After visiting several science centres around Australia I would rate this one as one of the best. Children will have fun here for hours. However the adjoining planetarium has great shows for adults as well. This was my favourite part.,4,256844602,Hands on fun for children
28-Feb-15,"Was a fun day out with my 4yr old. Lots of things to learn n discover. Saw a egg hatching, gravity, x-ray images of ourselves, many more. Oh yes n the planet show. Awesome science.",4,256892340,Learning adventure
16-Mar-15,"This place has so much for the kids. The shows are fantastic, I would recommend checking it out. The Planetarium is awesome.",5,259710877,Fun day out.
17-Mar-15,"This place is awesome, some of the stuff is a little outdated but for the most part it is brilliant. My kids spend hours here playing with the different equipment and learning new things. ",4,259855980,Great place for kids to do some exploring
17-Mar-15,One of a kind attraction to engage and entertain kids up to about 15 years. Lots of science and culture and history embedded in entertaining activities. Good venue for parent child bonding. ,4,259878135,Something for Big Kids as Well
17-Mar-15,"have been going there since I was a kid, it changes regularly and there is something there for all ages, from toddlers through to grandparents",5,260089515,A brilliant educational day out
3-Apr-15,Very informative and great for the kids. They will learn while they play. Go when they are having a convention on,4,263414062,Family Fun
6-Apr-15,A great place to visit even for young ones! Brought our 2 y.o during the toddlerfest.. ,5,263977023,Great fun for 2 years old!
9-Apr-15,"my daughter loves it here, she is always wanting to go back! if you don't like kids or noise be mindful of going on the school holidays, it gets really busy. it is set out really well and the learning is so fun for the kids, my 5 year old retains so much of the information she learnt, highly recommend",4,264558134,great for kids
9-Apr-15,"As the title suggests, don't go with high expectations, and you will be fine. I have visited several science museums, but this by far, for a major city, has to be one of the most disappointing. It's all one ONE floor, and can be all accomplished within 60 minutes, at a slow pace. The planetarium was very disappointing, as the show lasted 45 minutes and was more adult themed then kids orientated. So much so, that half the audience walked out, 20 minutes into the show. Food is expensive that's why the Pack lunch area was completely. Enjoy.",2,264595429,Don't go with high expectations!
11-Apr-15,"the involvement of tourist to everything inside was encouraged, adored the Planetarium, beautiful, inspiring .",5,264961197,Amazing to see
13-Apr-15,We visited Scitech on a recent trip to Perth. I wasn't sure there would be enough to justify the cost for my 2 and 4 year old's but there was. They both loved it. There's a great under 7's area and many other exhibits were fun for them. Highly recommend.,5,265423387,Fun for kids of all ages
14-Apr-15,"Very popular (and thus very crowded) on any day that is very hot or wet. This is one of Perth's best indoor attractions and showcases the fun that can be had in science. The planetarium show should not be missed and other live science shows throughout the day will always be good to watch. This is affordable entertainment and if you are in Perth, and have children this is pretty much an essential part of their childhood experience.",5,265568881,Great fun
17-Apr-15,"Don't come to Scitech expecting anything like the Powerhouse Museum or it's ilk. Museums in Perth tend to be small, slightly tired affairs (a result of poor State government funding to the Dept of Culture and Arts) and Scitech is no different. ",4,266162969,Popular (and busy) small museum.
18-Apr-15,"Just as the majority of the reviews suggest -- Scitech is a great indoor attraction to visit in Perth. Even though it may seem to cater to the younger population (mainly children and families with infants), it is till enjoyable enough for older children and adults!",4,266363413,Fun little family attraction.
21-Apr-15,"This was our first visit to Scitech. My daughter loved the interactive displays and being able to touch, feel and play with things which challenged her to think about how it all works. We enjoyed the show about things that glow and loved the Planetarium. On the day we visited, we got to experience 2 different 'movies'. The entry price is reasonable and includes free parking for the day with validation or permit, depending on where you park. There is an allocated eating area where there are vending machines or you can byo. There is a cafe opposite the ticket booth also. Great day out! ",4,266964791,Great day out! 
27-Apr-15,"This place is a lot of fun, whether with kids or not. On one of Perth's rare rainy days, it's definitely worth checking out.",4,268236141,Fun
28-Apr-15,Took the children during school holidays to Scitech. ,3,268521966,Family fun
30-Apr-15,"A couple of times a year I take a group for teenagers to Scitech and I never get any complaints! They love it here with all of the exciting machines and challenges that are presented. Warning! Try not to fall asleep in the planetarium... It's so calming, dark, warm and comfy in there.",5,269028341,Fun school excursions!
10-May-15,I loved the way the presenter handled the show. It was interesting and he made it up to date by showing how the stars would be on the sky on that particular day so the kids would have something to look forward after the show.,5,271055346,Must see the planetarium
11-May-15,good place to find out more about science! Must see the adult only special nights when the kids are not invited! Then you can also get drinks there and not have to put up with kids.,4,271274636,"Great place, love the adults only tours!"
20-May-15,There are always so many things to get your hands on and do at Scitech or special presentations they have from time to time. We go there as a family every few months as it is a place we all have fun and come out knowing something more than what we did on entering,5,273184808,So many cool things
20-May-15,I have even had my son's birthday party at this place one of the best place to have a good time with family.,5,273186768,Kid Friendly
25-May-15,I thought it was just for kids but I found myself into everything there's still a bit of kid in me in my eighties good stuff,5,274309126,adults and kids
30-May-15,"This was our first time visiting Scitech. the kids loved it. There are loads of interactive things for them to do, and try out. We went to the planetarium and saw the Space School show. It was very informative and the kids enjoyed it. I did find myself giving things ago, so it's not just for little kids, but big ones too! The kids want to go back again, which we will.",4,275659257,A great day out.
1-Jun-15,"The kids had a lot of fun with all the hands-on science fun. A favourite was the construction site and it was interesting to see how kids who had never met before all came together in a spirit of team work to ""build"" their project. The puppet show was extremely good and really engaged the little kids. The ""explosions"" show was more for older kids but also quite interesting. I have been to much better Planetariums though! It was mother's day so mom went in free which is always good:-). All in all I would call it an average experience. Everything was good but lacked the 'wow' factor that science can normally so easily bring.",3,276506984,Good Family Outing
3-Jun-15,"Good display of scientific topics. Interactive displays for kids and adults. Entertaining for all, and displays change regularly.",4,277406932,Good for adults but especially kids
4-Jun-15,"We visited Scitech as a spur of the moment decision because the weather was awful! I can say we were not disappointed! We really wish we had arrived earlier since we missed most of the shows and we would have liked to see some. I'm not sure if my hubby or my son had a better time, but it was certainly a fun way to wile away a dreary day (or even a nice day). A rival to Scienceworks in Vic!",5,277794445,A great way to spend a rainy afternoon!
7-Jun-15,This is great for visiting families. Very interactive but you need to pick your time. I took interested elderly friends who could not get a look in with all the kids that push in. Suggest you avoid holidays and ring during term time as you need to avoid school groups too. Go later in the afternoon when the kids tour groups have gone back to school.,4,278386255,Don't go in the school holidays
9-Jun-15,Kids 6 and 7 loved it. Both ran off as soon as we got there. We managed to get through most of it in 90 minutes although kids would have happily stayed another hour. ,5,278926568,Good fun for kids
9-Jun-15,"An amazing place to visit, especially if you are with your family or friends, though going solo is wonderful too. I brought my 9yo daughter and she loved it. Dashing from exhibit to another as if going for rides in as amusement park. ",5,278965612,Hands on interactive fun
14-Jun-15,"the kids have great moment at the Scitech. so much to see, so much to play on. a lot of hand-on station for the kids to try out different experiences and tricks. a must go for kids!",5,280141261,enriching
18-Jun-15,It might look very childish but the science facts are great. Children get to learn through playing. ,5,280994470,Great place for kids
21-Jun-15,"Brilliant in every way. If you want your children to be stimulated, challenged mentally and have some fun - all while they are with you - then this is the place to go on a rainy old day. Or even a sunny one too!",5,281775466,Kids (and grown-ups) delight!
26-Jun-15,"The Perth Scitech is well worth visiting, again, this is a review I meant to write on a few occasions, I really appreciate the effort Scitech go to !. My two children loved our repeated visits ..... terrific overall, very educational indeed for young and old . Very good facilities, good staff .",4,282958565,"Science ..... Very Educational , worth a visit !"
27-Jun-15,"Scitech is an Educational Scientific Place and Excellent for the Whole Family. There is so much to learn and see. I really enjoyed all the different activities and had lots of fun. So many Games to keep Adults and Children entertained. One can learn so much from this Unusual Attraction. I really think every country in the world should have something similar to SciTech. It was really worthwhile to see and experience Something Totally different. I would recommend every visitor who goes to Perth to not miss this great Attraction for anything. I would definitely go there again, very good value for money. ",5,283278931,Actual date of visit was January 2012
30-Jun-15,"My daughter just had her birthday party here, and it was a blast.",5,284065464,Outstanding resource for the little ones
30-Jun-15,Excellent place for children to visit. There are interesting displays and the planetarium is a favourite of my son's.,5,284067474,Scitech Perth
30-Jun-15,"Now this is a place to take your grand children to or friends children, there is so much there to entertain there minds and ask many questions a fine way to spend the morning.",5,284067767,Grand children's heaven
30-Jun-15,Really great family time. It's on our list for sure. The kids seemed to focus more this time round. Many thanks to all the staff at Scitech. Planetarium was fantastic,5,284144539,Third trip to Scitech
1-Jul-15,Great place to take your kids to spend hours watching them discover science. Just go there it's great.,5,284520910,Great fun for kids
1-Jul-15,This was an awesome day with a few young ones. They had an absolute blast running around touching and trying everything.,4,284622912,Children's Heaven
1-Jul-15,great place to take kids to learn and discover in a fun and exciting place very well planned and easy to get to,5,284644015,discovery centre
2-Jul-15,"I loved taking my kids here and now that I am a grandparent, I have returned and remember why I liked it so much. The kids can touch, learn and play at their own level. Younger kids can look at the real fish and chickens, go to the puppet show, and play in their area. Older kids and adults can experiment, make things, see how things work and attend science shows or the planetarium. The special areas are always changing. Last time I went it was all about circus attractions, this time it was transport with planes to climb in and feel like flying and airships to manoeuvre. You can take your own lunch or enjoy the cafe there. It keeps the kids entertained for hours. I bought a years pass which gets unlimited entry and free parking and discounts at the cafe so have been 4 times already. Thoroughly recommended!",5,284879313,all day outing for the whole family
2-Jul-15,"My wife and I took the opportunity to visit Scitech and were immensely impressed with the vast array of things to do there, not only for children but adults also.",5,284883607,Visit to Scitech Perth.
4-Jul-15,I am a big kid and Scitech is a truly wonderful place to spend the day. there are permanent displays and rotating displays that keep the experience new every time you go.,5,285457392,Fun for all
6-Jul-15,"Absolutely great fun for all the family, was a great afternoon out. There is so much to see and do we really needed more time so I recommend that make it a whole day thing.",5,285909689,Great fun for all
8-Jul-15,Great place to visit for a day out in Perth! You'll find something here for everyone in the family from the toddlers to the big kids! Entry prices are reasonable but if you're staying in Perth for a while and wish to visit more than once I would highly recommend the yearly pass (4 visits and it pays for itself). Children under 4 are free as well! ,4,286588001,Good family fun
14-Jul-15,"It was raining and cold so we headed here! Although very busy everyone had a turn at everything. One highlight was the Science show, that went about 25 minutes. The young man was a laugh and kept the audience captivated whilst sharing cool science experiments. There is so much to touch and see and explore there. If you drive into the city park underneath and show your ticket when you pay admission and they validate your parking, so you don't pay!",5,288690435,Great indoor activity
15-Jul-15,"A really good way to spend a few hours on the weekend. When there is a special show at the Planetarium, it is worth catching the show and then doing the interactive activities. The staff are excellent.",4,289057241,Scitech Fun
16-Jul-15,"Scitech is a great, interesting and fun day out. Myself and 2 friends went and we are all adults but still had an amazing time.",5,289444936,Great way to spend a day...felt like a child again!!
20-Jul-15,"Visited Scitech with 2 7 year old girls. They wanted to rush about looking at everything at once whilst I was content to take my time. There are a number of different areas to go to, each with a different theme. This time there was a section about innovation and inventions and another with travel as its topic. These were quite interesting but were aimed at a slightly higher age group, possibly 10 and above would get more out of it than the 7 year old's. ",4,290662369,Interesting
22-Jul-15,"Visited with my darling wife, even though its cantered towards kids, a great place to spend a couple of hours and seriously as adults we indulged our selves and came out learning a lot more facts.",4,291336587,Informative and Fun
23-Jul-15,Highly recommended for kids of all ages. Activities keep kids busy for hours on end. The Planetarium show was very educational and unique. Parking is endorsed to be free and food is available in the cafes. Great range of activities to keep kids amused and interested continuously. Have to keep a good eye on them as they intend to roam from activity to activity as so many are interesting.,4,291708019,Little peoples science
28-Jul-15,"I came here recently after not visiting for many years and loved it! There were lots of things to interact with and play with, whilst learning bits of information along the way. I would definitely recommend a visit, although make sure you arrive early so you don't miss the shows.",4,293304163,Lots of Fun
29-Jul-15,A great place to keep curious kids occupied for hours. Understandably entry is not cheap but reasonably good value if you allow the time to have a good look around. Can get crowded during school holidays; especially during summer when the good air-conditioning is probably a big attraction. Displays and exhibits change so worth checking the website and see what's new. Inside food and drink is basically all out of vending machines so you will save money by bringing your own or eating at the cafe near the entrance. Been to and seen some great kid's birthday parties there too.,4,293512515,ALLOW AT LEAST A FEW HOURS TO GET YOUR MONEY'S WORTH
5-Aug-15,My son loves Scitech. Every time he's been the exhibits have been different which is great because he doesn't get bored from doing the same things. Lots of exciting interactive activities and learning experiences. High tech and great visual displays. Well worth a visit if you have children under the age of 11.,4,295844564,"Always changing, brilliant kids activities."
5-Aug-15,"We visited during a special day for pre-schoolers. As a result it was a little hectic. Dalits this, it was obvious that this was a location that would be ideal for any child with an interest in science and one that would motivate most children to take an interest if they did not already have one.",4,295920783,Great spot for kids
8-Aug-15,"One visit to Scitech was inspirational!! Make sure you seek out Chris. He has a passion for science that is matched only by his enthusiasm and charm, not to mention his ability to drop knowledge bombs upon request. Make sure you check out the magnets, it will literally change your perspective on what is possible in the world. Scitech is a haven for clever people.....AMAZING!!!!",5,296661805,"if it can happen, it will. If it can't happen.......it won't!"
8-Aug-15,So much to see and do! The floor display is always fun and interactive and the special displays change regularly. We go back every few months as my son loves it!,5,296762043,Something for everyone!
9-Aug-15,Great place to bring the kids for something to do,3,297206734,Not bad
11-Aug-15,Great entertainment for children but really not designed to attract adults. Food and drink over priced and not much selection,4,297753840,Good for kids on a hot day
13-Aug-15,Excellent attraction located near the centre of Perth. You can catch a metro train to the station adjacent to the venue so it is within easy reach of any part of Perth connected by public transport.,4,298601132,A great for the family to visit whilst in Perth
