date,body,rating,id,title
28 April 2015,"Took the children during school holidays to Scitech.
If you park undercover you take your parking ticket with you and you get 10 hours free once you pay your Scitech entry.
Kids enjoyed running from one side to the other testing and trying new innovative...",3.0,268521966,Family fun
27 April 2015,"This place is a lot of fun, whether with kids or not. On one of Perth's rare rainy days, it's definitely worth checking out.",4.0,268236141,Fun
28 September 2014,I came here with my partner. We don't have kids but thought we'd check it out. It's just child orientated and not a lot of fun for adults. I thought it may be educational but it was more of a play ground. Good to do...,3.0,231330405,Not for adults with no kids
8 September 2014,A science centre that is great for a rainy day with the kids. Not much else to do out there but the attraction itself is great.,4.0,227629351,Great for the kids
6 September 2014,"Good day out for the kids. 16 month and 6 year old, both enjoyed it and had fun. Not too bad for adults too.",4.0,227224297,Fun for the kids
2 September 2014,"We took our 7 year old who absolutely loved it! We all had a great time & would thoroughly recommend it for a family outing, it is slightly dated in parts but apart from that we all had a great time & I really think...",4.0,226234862,Great Outing For Families
2 September 2014,For a small price of admission the kids will be entertained for hours. Different displays every few months. Safe for the kids to wander around by themselves while you have a coffee,5.0,226204674,Great Place to entertain Kids
2 September 2014,"Fun place for adults and children alike! Plenty of things, objects and buttons to see, press and play with! Children love it!",5.0,226181410,Scitech
26 August 2014,"With family not young or teens; An educational visit including the extreme weather teaching session. We saw a contained cloud being made in a tube. Got inside a cyclone event and survived some thundery wet weather, joined in making a volcano, Did some paragliding, crashed...",4.0,224572994,Carnival theme and more much more
23 August 2014,"Been there with my au pair- kid and we LOVED it! It's not just for kids, also for adults! Even i learned some new things! You can maje awesome expwriments! I loved it! I would evwn go there a second time! They also have a...",5.0,223777642,Awesome!!
14 August 2014,All exhibits are still in working condition and there are plenty for children to play and experiment with. Wish they had better food for parents who are waiting for their children.,5.0,221749971,A fun place for children to learn science
17 March 2015,"have been going there since I was a kid, it changes regularly and there is something there for all ages, from toddlers through to grandparents",5.0,260089515,A brilliant educational day out
17 March 2015,One of a kind attraction to engage and entertain kids up to about 15 years. Lots of science and culture and history embedded in entertaining activities. Good venue for parent child bonding.,4.0,259878135,Something for Big Kids as Well
17 March 2015,"This place is awesome, some of the stuff is a little outdated but for the most part it is brilliant. My kids spend hours here playing with the different equipment and learning new things.",4.0,259855980,Great place for kids to do some exploring
16 March 2015,"This place has so much for the kids. The shows are fantastic, I would recommend checking it out. The Planetarium is awesome.",5.0,259710877,Fun day out.
28 February 2015,"Was a fun day out with my 4yr old. Lots of things to learn n discover. Saw a egg hatching, gravity, xray images of ourself, many more. Oh yes n the planet show. Awesome science.",4.0,256892340,Learning adventure
28 February 2015,"After visiting several sciencecentres around Australia I would rate this one as one of the best. Children will have fun here for hours. However the adjoining planetarium has great shows for adults as well. This was my favourite part.
Conveniently there was a railway station...",4.0,256844602,Hands on fun for children
25 February 2015,We had heaps of fun here. Honestly you can spend a few hours here. Planetarium is awesome experience and very well done. Plenty of stuff to learn. Loved the session on starlight. Looks like you watching in 3D with it all around you,5.0,256334217,Great fun place
22 February 2015,"Scitech is great because there is something for everyone from quite small children right up to the adults.
Sometimes the special exhibits are a bit old for the really young children, but there's still enough there for a few hours happy entertainment. I like that...",5.0,255756653,Something for everyone
19 February 2015,Good displays but aimed mainly at kids. 10 minutes walk from CBD but can get free Green Cat bus. Not exactly cheap. The planetarium is good but for some strange reason they refuse to post session times online. You have to phone and ask which...,3.0,255142067,For science fans
19 February 2015,Brilliant ways to teach science to kids. Its recommended to get a yearly pass for scitech for the family. My kids aged 8 and 10 loved being there. Every time they found something new to learn. All the show are high recommended.,5.0,255054901,Excellent learning for kids
18 February 2015,"Scitech is a great interactive place for kids of all ages from 3 to 93. There are permanent exhibits that demonstrate many scientific principles, themed featured exhibits that change every six months or so, live demonstrations, interactive shows for younger kids, a planetarium and a...",5.0,254796337,Kid's Heaven
18 February 2015,"If it's stinking hot outside, or pouring with rain, this is the place to hole up for a few hours. Scitech manages to entertain the youngest children, at the same time as offering fascinating new discoveries for the mature visitor. Whether you just enjoy browsing...",5.0,254785212,The Excitement of Science
18 February 2015,We were invited to attend the prize giving ceremony for my son. Glad to say we got to revisit this place and didn't knew it was so fun as our first visit was too rushed.,5.0,254777221,"Great educational fun for kids and adult, too."
18 February 2015,Great place to take kids of all ages. many things get changed regularly so always something new when you re-visit.,5.0,254765979,"Kids, big & small, fun place of learning!"
18 February 2015,"My young kids and I have been to SciTech twice. Definitely somewhere to go when it is not the school holidays, you can barely move and can easily lose sight of your kids. However, in quieter times it is absolutely fantastic. They kids have so...",5.0,254759045,A place to avoid during the school holidays.
15 February 2015,"Great activity centre for the young ones to learn more about science. Fun exhibitions and shows for toddlers too. Farm animal petting such as chicken, baby cow, baby sheep, baby llama and baby rabbit. Adult entry $17, Kids $11. Toddlers enter free. I think it's...",4.0,254232722,Science & Activity Centre
10 February 2015,Scitech was very interesting and fun for all. In the past you had to pay for Scitech and also for the Omni theatre show so we were stoked to see that the Omni theatre was a part of the entry to Scitech now so that...,4.0,253516014,Fun to be had!
10 February 2015,They have various shows at different points of time. The shows are good. The place itself is huge and has ample car park. Nice place to visit as family. Kids love it.,5.0,253456470,Good Experience
7 February 2015,"This is a hands on museum for children. We took our grandsons, aged 5yrs and 20 months and they both enjoyed it immensely. Children are encouraged to push buttons, pull levers and run around in a safe environment. We shall be going again.",5.0,253012023,brilliant for young children!
7 February 2015,A hands on experience for kids with lots to explore. Many activities and a pretty good planetarium as well.,4.0,252985172,A nice introduction to science for kids
8 June 2014,We visted as a family group and were educated and entertained for hours. Many and varied hands on exhibits for all ages. The staff were hepful and friendly a great place to go and interact with science.,5.0,209374860,A must for young and not so young
7 June 2014,"Scitech in Perth has a dazzling range of working scientific displays that visitors can try and see how and why they work. The hands-on approach, right down to a bed of nails, means even the most ""I'm bored"" child (or adult) will have great difficulty...",4.0,209222743,Why is it so?
7 June 2014,Very dated looking. This place looks very tired. Needs an update especially as they charge so much for entry.,2.0,209217127,Baz
28 May 2014,Hands-on science and technology experience for everyone. Very friendly and informative staff. Close to public transport (train). Great outing for a rainy day and encourages kids to think 'outside' the square (even if they aren't aware of it!).,5.0,207458008,Fantastic outing for kids of all ages
28 May 2014,I think scitech is great the first time you visit. If you go quite soon afterwards then it is a bit samish but if you wait til they change some of their displays then it's a nice surprise for next time you visit. It's in...,4.0,207409615,great the first time
27 May 2014,"This is great fun for the family and the kids will be thrilled with all the hands on activities for them to use, a fun day out for the whole family.",5.0,207290050,Scitech
27 May 2014,"well located, plenty of science and education products for the kids to get hands on, that is the best part, the planetarium theatre is 3-D and fantastic, a great experience.",4.0,207269054,space adventure
26 May 2014,2-3x a year they host an Adults only night - back in october the theme was based around being a Spy and solving a mystery. The fun is that its very hands on as you can try out different spy techniques. the rest of the...,4.0,207047283,Great way to spend a saturday with friends - Adults only night
25 May 2014,"Best value for money in Perth for family fun,undercover for all seasons.
No time limit on staying and so many activites for the kids to do.",5.0,206934125,Great for family
10 May 2014,The weather hasn't been that great on this trip. This place is fantastic for the kids if it is not beach weather. World class and would definitely do it again.,5.0,204927610,Awesome for the kids when the weather is bad
12 August 2014,"This is something very good for kids which explains many scientific background in simple terms to kids. Planatarium show was very good, even for adults. The
presenter was entertaining and informative",4.0,221271027,excellent for kids
7 August 2014,"Love visiting Sci tech. No matter how many times you attend there is always something new to engage your children. The food corner however needs addressing as only two machines worked and you are unable to purchase a hearty lunchtime meal, only snack filled with...",5.0,220163274,Entertaining
6 August 2014,"I was expecting a whole lot more, and it turns out to be a science-themed indoor playground. It would be more enjoyable if it was more spacious and more explanation available (not all parents are good in science; definitely not me :))
Also, they do...",3.0,219913402,Indoor playground
3 August 2014,"I was bringing a 10 yr old child to this place and I wasn't expecting much when I visited this place. However the movie was mind blowing, 360degree theatre showing history of planes and the galaxy was just amazing. The game centre was so much...",5.0,219219383,Not just for kids
15 July 2014,"A wide variety of interesting exhibits and free wifi. We visited Scitech on 3 separate occasions as we have a pass and my son loved it. Being so close to Kings Park, we could easily move between the two places depending on the weather. Astro...",5.0,215449196,Enough fun for 8yo to ask to return 3 times.
1 July 2014,Fun day out with the kids lots to learn and see great shows and lots of things to check out kids had a really good time,4.0,213099043,good fun with the kids
23 June 2014,Both my one year old and three-year old girls have a great time here. They last a couple of hours and will often get fixated with one or two of the displays. They regularly change the exhibits to keep things fresh. Make sure you get...,5.0,211639770,always fun and something new to try
22 June 2014,"Hi
Loved the different science experiments. Unfortunately there was a school group and we couldn't see the puppet show. The aliens show at the auditorium was a waste of time. Recommend avoid wasting the one hour there and instead spend time on the gadgets.",3.0,211429531,Better for kids over 10years
20 June 2014,Great place for fun learning if the weather is miserable outdoors. My kids aged 7 and 8 years old enjoyed the displays and the shows.,4.0,211216609,Indoor play during wet weather
17 June 2014,"I'm in love with this place. I took my kids (2 and 4) today because it was raining. We only found one item not working properly, the rest worked great. Get there early for the science lab show and puppet show. I wasn't able to...",5.0,210688726,Best science I have been to...and that is a lot.
3 February 2014,"If you want a great educational and interesting day out for the children (and adults, why should they have all the fun), this is the place to go. This is learning science with fun, as you have participation in the activities. No ever has time...",5.0,192934068,Grand children day out.
3 February 2014,What a great place to spend a few hours for children and adults alike. Interactive fun supplies a great variety of learning experiences. Well trained staff. Great puppet show for little ones. Planetarium is definitely something to experience.,5.0,192923784,Hours of learning fun
1 February 2014,Oh boy what a great place to go young middle & old people!! I fall into the latter and had a great day. Go to the shows very professional and well presented and very informative. Cafe not great but not bad. Found this place by...,5.0,192741997,Scitech
29 November 2013,This is a great place for kids and parents if you like to get up close and personal with Science in motion. Our little girl is just two years and 10 months and she was easily engrossed with the several activities and gadgets set up...,4.0,186223826,Little Einstein' Paradise
25 November 2013,It is an awesome place to spend the morning or the afternoon with the kids. The older kids will benefit as much as he little ones. There are show times and kids will experience hands on science.,5.0,185781621,Fun for all ages
25 November 2013,SciTech is a place for young and old with plenty of experiments taking place for you to participate in. Tons of fun here.,5.0,185776798,Explore the unknown
19 November 2013,"There are many interactive activities for children to explore. His favourite is a construction site which has helmets, pulley, wheelbarrows, bricks and a wall for them to build. As he plays, he interacts with the other children and learn about teamwork too.
There is also...",5.0,185194602,Fun Fun Fun
2 November 2013,This place is outstanding. It is so educational and entertaining for kids and adults. We thoroughly enjoyed it !,4.0,183255400,Great for kids
13 October 2013,There is so much for kids to do and see here. Even chicks hatching out of eggs on display. There's lots of inter active activity and kids can just run around and go nuts. We'll definitely go back,5.0,180762719,Absolutely fabulous for kids
11 October 2013,We were exhausted at trying to find the place but once there we had a great time working our way around the code cracking exhibit. It really pulled us all in and we felt a sense of achievement at completing the course. Other exhibits were...,5.0,180568280,Brilliant Code Breaking
3 August 2013,"Most of the hands on things there were so over used and/or broken it wasn't funny. The astronomy dome was enjoyable and informative.
Just needs a bit of TLC!",2.0,170526440,Needs a major update.
2 August 2013,"If you ever wanted to meet a ""real"" scientist - come to Scitech in West Perth...you will experience hands-on demonstrations of what we scientists are fascinated by. Interactive science that is ingenious, fun, and educational.",5.0,170396669,Science for everyone!
31 July 2013,"I've been here a few times but the best is Adults Only Night/ After Dark. It's run twice a year, same price, same exhibition plus more. They set up a bar for drinks and have added stations where staff get you to try different experience...",5.0,170085227,Adults only night is amaing!
30 July 2013,So much do do and see at scitech that is both educational and fun for young and old. There are hands on activities to be done as well as very informative sessions that explain science topics and experiments. Also included in the entrance fee is...,5.0,169867465,Fun day out for all
30 July 2013,"I took my grandson recently (it was our second visit!) and we both had a ball. The exhibits both stand alone and interactive are wonderful, entertaining and stimulating. Thoroughly recommended.",5.0,169817190,A grand child's heaven!
29 July 2013,"SciTech is a great place for kids. Lots of noise, hands on activities and a lots of wonderful experiences.",4.0,169628555,Sharing My City
13 July 2013,"We took the grand kids here. The best way is by train or if you drive you will get a parking voucher at the entrance. Parking is underneath.
A lot of interaction and learning for all ages and a couple of shows. You can spend...",5.0,167394945,Kids will love it!
30 June 2013,"I like taking my kids here- they change their exhibits and displays regularly so there's always something to do and learn. Sometimes there are school visits so it gets very busy and noisy, school holidays are also busy but it's a good day out and...",4.0,165734498,"Great for kids, very educational"
29 June 2013,"This place is great for keeping up to date and always having something new on, so no matter how many times you take your kids, there will always be new things to try, learn, watch and play with. Value for money. They do a great...",4.0,165648949,Great for inquisitive kids/teens
24 June 2013,The ever changing exhibits makes this a venue to visit at least a few times per year. Kids of all ages will be entertained and bemused by the wonders of science.,5.0,164985853,Great learning
8 October 2013,A wonderful place to take the kids or grandkids in the school holidays. There is a lot for them to see and do and plenty of interaction activities. Our grandkids loved every minute of it.,5.0,180153362,Great for the kids
18 September 2013,What a great way to spend a rainy or cool day in Perth. All of my boys ranging from 3 years to 11 years were mesmorised by this place. Infact they didn't want to stop for lunch (tip- take your own lunch) and were closing...,5.0,177659224,Fantastic family day in Perth
10 September 2013,This is a staple for Perth parents with young kids. We have bought an annual pass a number of times. Both of my boys enjoy their visits - especially the new exhibits.,5.0,176585839,Great for the kids
26 August 2013,"This is such a great day out. I first went there with my 6 yr old son 10 years ago and he LOVED it.....we went back this year and.....he LOVED it (me too, just saying).
It's a truly interactive and INTERESTING place to spend time...",4.0,174113635,GREAT day out!
25 August 2013,"Scitech - the name may put many off because it sounds like it will be very boring and all about science, don't let that stop you!!!! I am not a science fan myself but there are so much cool and exciting exhibitions to visit and...",4.0,173890602,One of the best places in perth!
25 August 2013,My 6yo & 4yo had a blast running around from exhibit to exhibit. I thought that the family pass was a reasonable amount to pay for the couple of hors of fun we had there.,4.0,173866270,Good family fun
24 August 2013,There was more than enough here to keep us entertained for three hours on a wet day in Perth. We only came across two exhibits that were broken. I almost had to run to keep up with my 7 year old as he zoomed from...,4.0,173747006,My 7 year old didn't want to leave
20 August 2013,"This is the best attraction in the whole of Australia, and not just for kids, adults can also enjoy it! As well as being fun it is also educational, which is good. One of the best things there is a show they put on a...",5.0,173149831,Amazing
13 August 2013,As we were there during a week day when most kids were in school we had it to ourselves which was great. The downside to this is it looked a little shabby - but definitely worth the $30 for the two of us for 3...,4.0,172052891,Great fun - but getting a little shabby
5 August 2013,"What a great way to spend 3.5 hours on a very wet winter day! My 3 kids and their 3 friends had an absolute ball in SciTech, our one regret was we didn't enter the spy exhibit earlier - they kicked us out a closing...",4.0,170778162,Spy exhibition was the best!
9 June 2013,"This is a great place to enjoy with kids or without.
It is a full interactive day of learning in a fun way. There are shows in the puppet section, science shows and a planetarium each show 3 or 4 different shows a day and...",4.0,163427058,Great for all to enjoy
3 June 2013,We took the grandchildren here and they just loved it...it doent seem to matter what age yu are there is something for everyone...I learn some stuff that Im sure I new at one time but had forgotten. and of course the grandies can teach us...,5.0,162823936,Be a Kid again.
30 May 2013,"I took my nephew to Scitech for the first time, altho i had been befour, He enjoyed it so much I had trouble getting him to leave.
I highly reccomend it for children of all ages, there are fantastic activities and really interesting facts.
Kids...",5.0,162370233,Fantastic !
26 May 2013,"Great place to visit with the family, under 3's probably won't get as much out of it but will still enjoy. Interactive displays are learning by fun, our adults waited impatiently for their turns too. Will definitely go again.",4.0,161837215,Exciting for adults too
22 May 2013,"We went to visit the planetarium but it was under construction, so we took the kids in, what a fantastic place to increase the wonder of science for kids. It was affordable as things go in perth but the interactive things that are available filled...",4.0,161454187,Fantastic science fun
21 May 2013,"We have a family pass and go quite a few times a year. Some times we go watch the movies, other days we will do the displays. Great value!",4.0,161395387,Get a family pass
19 May 2013,This venue has fun and hands on way to view science for all ages. Not just for children ...You can bring your own lunch or buy from cafe down stair. Easy to get there on public transport,4.0,161113934,Science made fun for all ages.
7 May 2013,"Love the concept of Scitech. I really do. And I've been there four or five times: twice independently with my sprogs and the other times for ""birthday"" parties with other sugared-up kids that would love nothing better than to twist knobs and blow things up....",3.0,159897823,This could be so much better
2 May 2013,I have brought school groups here and at different times with family. It is always a wonderful day out.,4.0,159406411,educational and fun
27 April 2013,This is a good place that young school children can lean and discover. It enables them to share with you what they have learnt at school. Good to fill in a morning or afternoon.,4.0,158897964,Good for young school children
26 April 2013,"I loved Scitech, so open and hands on. The staff were great and informative. A must for anyone entertaining kids of all ages!",5.0,158858553,great!
23 April 2013,Scitech is a great place for kids to learn about science and how things work. This is a very hands on place where both the kids and parents can enjoy themselves and even the parents could learn a new thing or two. With a cafe...,4.0,158530452,Scitech
21 April 2013,"More for children than teens, but still great fun. Wouldn't spend more than a few hours there. Cafe is over priced. Exhibits are very interactive and fun.",4.0,158381407,Good for young ones
19 April 2013,Although I am 14 I decided to take my aunty out to show her the place I adored as a child! We got off the train and walked over the road. There are always terrific exhibits there and it is always changing! Even for me...,5.0,158174727,A Great Day For The Kids!
18 April 2013,"Great family entertainment , lots of hands on and changes around regularly so keeps kids keen to go again, fun for parents to try different things too not limited to kiddos",5.0,158099337,Fun and hands on
18 April 2013,This is a great location to take your curious kids to learn about science. There are lots of interactive experiences to be had. There's an area for eating and I noticed a number of parents had brought their lunches with them. Many mothers with babies...,4.0,158074894,Busy kid heaven
9 April 2013,"SciTech is the only place of its kind in Perth, which is the reason we take the kids there about once a year. But it is small and very crowded on busy days. If you can get a season pass (very reasonable cost) and take...",3.0,157132547,Too small and very crowded.
9 April 2013,"If you're local, buy a membership so you can take your kids regularly. Along with plenty of static displays (I never get sick of checking out the little chicks hatching) they regularly change the exhibits. Last time I was there, I took my 6 y.o....",5.0,157119155,A great day out for the kids.
8 April 2013,I was visiting Perth with my young family and a local friend recommended Scitech. I hadn’t heard of it before so wasn’t sure what to expect. Our 3 and 5 year old had a fantastic time exploring all the interactive displays in the huge open...,4.0,156942632,Great place for kids of all ages!
17 March 2013,I took a group of girls to scitech ages 8-10. They had a great time. We spent the whole day there. We watched a couple of shows. I found the staff fantastic. There was many walking around willing to help and show the kids how...,5.0,154805909,Entertaining!
7 March 2013,"Took my 3 and a half year old, he loved it and would not leave, we ended up staying like 4 hours. Friendly staff!! I had fun too.",4.0,153896099,fun day out
18 February 2013,"If you have kids and half a day to waste, this is a great place. Go to website and check for show times though to coordinate a visit.",4.0,152401197,Lots to do
17 February 2013,"Love scitech. Went with my son who now 6 but we've been visiting here since he was about 3. Loads to do and great fun for the whole family.
Went to the planetarium and learnt about the planets. I wanted to go and watch all...",5.0,152311824,Educational
7 February 2013,"So many things to do, so much to learn, and try out. We went as 3 mums and 5 children under 5. Was great to see the kids so involved with all the things to see and do.",4.0,151579285,Family outing
3 February 2013,"Scitech always fascinates the kids, they have many displays, everything is interactive, there is an area for the little kids that is a bit like 'Bob theBuilder' and lots for them to do in there. There is a shop and the planetarium (for children over...",5.0,151280937,Science fun for kids (and adults)
22 January 2013,Brilliant place for children to learn in a interactive environment. The program changes which is fantastic and children are happy to visit over and over. For parents there is easy parking below the building and light food can be provided. The cost is a little...,4.0,150268435,Great place for Kids
20 January 2013,"I take my Son here every year, always something new to see and also the old favorites.
Its been around for years and no wonder, the kids love the place.",5.0,150063787,Every year
15 January 2013,"Great place to easily lose a day, heaps of fun, very educational, interactive, planetarium shows were fantastic. We thoroughlyenjoyed it, parking on site, easy access.",5.0,149710551,Great time for young and old
13 January 2013,"The kids in our family, ages 11 and 12, had a fun and interesting time for about an hour before boredom set in. It's high-quality, clean, and safe, and the planetarium shows are good, but it really is for kids 4-10, no higher.",3.0,149514275,Definitely better for younger kids
11 January 2013,"fun for all ages, little kids to adults, very educational and quite fun to learn about different thing all the time,
just be sure to check there website for info on whats on show at the time you want to go",5.0,149392578,fun for all ages
31 October 2012,"Kids always have a great time at Scitech. Plenty for all ages to do, truck loads of interactive stuff to do. Parking is easy...",4.0,144133957,Kids always love it.
27 October 2012,"We took Our Grand Daughter here & we had a Fun Time. It was a very Hot Day In Perth & it was nice to be in the Cool & spending many hours here.
Lots of things to not only entertain the Children but also...",5.0,143822368,Fun Time
17 October 2012,This is a great place for kids to learn about science. Not very interesting for me as an adult. I have been to much better Science centers but the kids seemed to have a great time.,3.0,143022657,Great for kids
16 October 2012,"My two primary school kids had a ball discovering things, the puppet show was a laugh as well we really enjoyed it",5.0,142936480,Kids loved it
1 October 2012,"Fantastic place for kids and adults alike!
The dinosaur section is simply amazing. Robotics demo will keep you glued for a long time...",4.0,141737682,Must go for science enthusiasts...
25 September 2012,"Fantastic for kids who have a facination with how things work. Great day out.
Very affordable for a family of five.",5.0,141199539,Great Family Day Out.
11 September 2012,Had a fantastic time with our son. Even we learned a thing or two. Great value but you should allow a few hours to truly get your money's worth.,5.0,139983107,great family fun
5 September 2012,"We only went because they had the animatronic dinosaurs, I was very disappointed with them, a lot smaller than the literature depicts and presentation was a bit ordinary.
The whole place just lacked something for me it's like it would have been great 15 years...",3.0,139450136,A bit dated but worth a half day visit
4 September 2012,the kids said you learn alot about science and it is fun to go there.they like the dinosaurs and the hand on experience,4.0,139330998,very imformative
3 September 2012,"This was the second birthday party we'd been to at Scitech with my 6 year old. There are so many things to see and do, it's always a great half day out for us. Party wise the staff seemed to be struggling and had help...",4.0,139206602,Birthday party
10 January 2013,A great way to spend a hot or rainy afternoon if the kids are getting bored. There is so much for all ages and even Mum and Dad will enjoy themselves. The theatre is a must. There is a cafe outside the entrance and there...,5.0,149314113,Fabulous Weekend Afternoon Fun
2 January 2013,Our almost 4 year old loved Scitech. There are many and varied interactive activities with adequate staff on hand to assist and answer the many questions of a young and curious mind. Even the adults enjoyed it.,4.0,148580533,Great way to spend a very hot day
30 December 2012,The kids (4-13) loved scitech. Was quite boring for the adults but was worth going for the kids. The Cafe is quite expensive though so take food and drink with you,4.0,148343505,Kids Loved It
30 December 2012,"We went with 5 kids ranging from 2 to 11 years old. They had a lot of fun there. It was quite a small place comparing to many other science centre in other cities. And it was very crowded on the day we went. However,...",3.0,148335603,A bit small
17 December 2012,So much to do and not enough time to do it in. Beware as parents have as much fun as the kids. Easy parking and easy to find.,5.0,147594941,Educational fun
11 December 2012,"good value, loads to do, innovative. None of the taxi drivers seemed to know how to get their or how to pick us up? Not much in the way of refreshments",5.0,147160536,Great day out
1 September 2012,"We visited Scitech in March this year and had a really enjoyable day out. Our children are 2 and 4 and there was plenty to entertain them both. My 2 year old son loved building a wall, using the wheelbarrows and posting bricks. My daughter...",5.0,138999394,Fun day out for kids and mum and dad
10 December 2012,"It was a lot more fun when I was a kid, now it's boring and old. Nothing exciting is there, kids running amock everywhere. No control its basically like a daycare centre without the supervision!",3.0,147132743,Not as fun
2 December 2012,"I used to love this place as a kid, it seemed so big and full of wonder! Went back as an adult and it was actually rather small, nothing much had changed and i think it needs some new things to make it fresh and...",3.0,146610197,Great for kids... then you go back as an adult
13 November 2012,"Really good shows, staff & exhibitions. We take the kids about 6 times a year & they love it, as do we.",5.0,145290344,Great for kids
8 November 2012,Love visiting here with my kids and have been returning for many years when we are in Perth. The children love the aspect of being able to touch things when often places they go are more aimed at looking.,5.0,144883643,Science in action.
31 August 2012,Great place to educate children and grand children in a stimulating and fun manner. ticks all the right boxes for a family afternoon.,4.0,138945801,kid friendly
29 August 2012,"The kids love going to Scitech. There is so much to touch and play with, it provides hours of entertainment and excitement for them. They are bound to sleep well after visiting.",5.0,138753657,Great place to let the kids run around and explore
22 August 2012,"Well worth a visit. Very interesting. The kids seem to love it. Always something different there. The cafe is a little expensive and ordinary, but most of the cafes in those sort of places are.",4.0,137988605,Great Fun for Kids
20 August 2012,"Took my son on the school holidays to see the dinasaur exibit, that was pretty good. But what we both really liked and had the wow factor was the Horizon-The planetarium, what an amazing experience. Its something you have to see to believe.
The gift...",5.0,137735015,A must for the holidays
20 August 2012,"We went to the planetarium awesome and the dinosaurs in Scitech kids love it
We could have stayed longer but ran out of time.",4.0,137706026,School Outing
17 August 2012,Scitech has been around for years even when I was younge but the venue is small and as a adult who is not taking a class to a school excusion you might feel abit ripped of offf they change there theres and try to make...,2.0,137439773,small venue not as exiting as they make it seems
15 August 2012,"We took the children to Scitech for the day (aged 7, 5 and 1) and we enjoyed it as much as they did! A big hit was the 'be a television reporter' stand!",5.0,137192497,Fantastic kids day out
12 August 2012,"Went to the Dinosaur exhibition with grandson, thought it was extremely well done. The overall things for the kids to see and play on is very educational and entertaining. Staff were extremely helpful in every way, even met us at the bottom of the escalatoer...",4.0,136938275,great for the kids & parents
8 August 2012,"Great place! Caters for all ages, ranging from the little ones to us, older ones! Fantastic variety of activities including puppet shows, simulated helicopter rides and special exhibitions. Well worth it!",5.0,136537126,Great place for fun...and learning!
29 April 2014,"I took my nearly 6 year old daughter to Scitech on the last day of her school holidays, most schools had already gone back so it was a reasonably quiet day there.
Having frequently visited Science Alive in New Zealand as a child, I was...",3.0,203294259,Staff the highlight
26 April 2014,"I went with a friend during the Easter holiday week, when it was packed with children/parents. I went to see 'We are all aliens' in the planetarium, which was very good, what I saw of it, but unfortunately I fell asleep during it - no...",4.0,202813705,wish I'd gone outside of school holidays
24 April 2014,"Scitech is best visited with children, because then it is easy to try all the experiments and exhibits without feeling you are in the way of children bursting to have a go! The exhibitions and displays change regularly, so there is always something new to...",5.0,202514832,Be ready to be surprised!
18 April 2014,Budding scientists abound in this entertaining and interactive playcentre. Best described as : Learning while Living- the kids loved it!,4.0,201644407,Entertaining
16 April 2014,A good educational outing for both youngsters and their parents! Lots of instructional and educational activities for children of all ages. A brilliant place to spend a wet day during the school holidays.,4.0,201378693,educational and enjoyable for kids
24 March 2014,"our kids were reluctant to go , a bit too cool, we couldn't get them to leave!!!! they loved all the educational toys but we loved all the hidden learning that occurred.",5.0,198495715,fun
19 March 2014,"We went during school holidays - was tremendously crowded but the kids didn't seem to notice. They had heaps of fun.
Would recommend you look out for the shows (you'll get a timetable when you enter) - was very information and quite interactive.
Kids particular...",4.0,197948084,Good fun for the kids!
19 March 2014,What an excellent centre!!! We thought at first that it was a small place since it was located within a shopping mall. But once inside we discovered so many interesting and fun exhibits that even my 60 year old father was playing away! Needless to...,5.0,197904110,We could have spent an entire day there!
11 March 2014,a great place to bring the kids ages from 3 - 12. fun touch things and science stuff. food and drinks are available too. transport there is easy,5.0,196989074,kids
20 February 2014,great hands-on items for child and adult to interact with. plenty space. lots of well trained help. working equipment mostly.great to take school-class groups for scientific exploits.,4.0,194703450,professional development.
6 August 2012,We are visiting Perth for a month so the amount of fun our kids had here warranted a second visit. We realized this on the day so could easily upgrade our tickets to a family yearly pass. Visiting in winter it's been a fun cheap...,5.0,136375264,You can't go pass the yearly pass
3 August 2012,Scitech is a fantastic science museum and a great place to take your children when in Perth. There is a cafe on site and lots of different activities to keep the kids amused and parents can learn something too!,5.0,136100652,A must see if you have children
31 July 2012,Always a good trip with the children. The planetarium is popular and exhibits combine play and education.,4.0,135856502,Educational
26 July 2012,Scietch is a great place for the family or friends. The different shows and unsual things to discover and play are amazing. I love the section when you go through this tunnel and it will count down and it will print your shadow on the...,5.0,135402042,Scitech
10 July 2012,"This is a must see for anyone interested in anything science related, and all kids are well provided for across the ages. Always innovative and constantly changing. Lots of interactive displays. Just make sure you eat beforehand as the cafe food is basic and microwaved....",5.0,133957191,Wonderful
26 June 2012,The dinosaurs exhibit is fantastic - there are several really life like models including a dinosaur incubating a clutch of hatching eggs. Some really good interactive displays. The planetarium show was good as ever we saw the weather in the solar system haivng seen the...,5.0,132802944,Dinosaurs are ace
14 June 2012,Keeps the kids of all ages amused and entertained. Even on a very busy school holiday day no problem getting to touch and try everything out.,4.0,131966026,Family fun.
13 June 2012,On a rainy day this is one of the best places to be in Perth if you have children. Keeps them occupied for hours and there are interesting and fun science shows happening throughout the day. The place makes learning fun as it is fully...,4.0,131895091,Good place for kids
15 May 2012,"They have a ball....everything bangs, whizzes and pops. You can touch and manipulate everything. Nothing is out of bounds and most of it is noisy. This is kid heaven. Take them, you have too!",4.0,129967383,Place for kids
10 May 2012,Scitech is one of those places you go and the kids just don't know where to start - on top of that its educational and fun!,4.0,129679200,Kids Heaven
