date,body,rating,id,title
7 February 2013,"So many things to do, so much to learn, and try out. We went as 3 mums and 5 children under 5. Was great to see the kids so involved with all the things to see and do.",4.0,151579285,Family outing
3 February 2013,"Scitech always fascinates the kids, they have many displays, everything is interactive, there is an area for the little kids that is a bit like 'Bob theBuilder' and lots for them to do in there. There is a shop and the planetarium (for children over 4 as it gets VERY dark in there) which is worth a visit as it really is a awesome experience.",5.0,151280937,Science fun for kids (and adults)
22 January 2013,Brilliant place for children to learn in a interactive environment. The program changes which is fantastic and children are happy to visit over and over. For parents there is easy parking below the building and light food can be provided. The cost is a little high for struggling families which is not fare. Scitech should be for everyone to learn. Science and Maths are the weakest subjects in the classroom and anything that can help students become engaged and wanting to learn more about science - well and good. Should be sponsered completely by the government and free for all children under 15 years to visit.,4.0,150268435,Great place for Kids
20 January 2013,"I take my Son here every year, always something new to see and also the old favorites.",5.0,150063787,Every year
18 February 2013,"If you have kids and half a day to waste, this is a great place. Go to website and check for show times though to coordinate a visit.",4.0,152401197,Lots to do
17 February 2013,Love scitech. Went with my son who now 6 but we've been visiting here since he was about 3. Loads to do and great fun for the whole family. ,5.0,152311824,Educational
7 February 2013,"So many things to do, so much to learn, and try out. We went as 3 mums and 5 children under 5. Was great to see the kids so involved with all the things to see and do.",4.0,151579285,Family outing
3 February 2013,"Scitech always fascinates the kids, they have many displays, everything is interactive, there is an area for the little kids that is a bit like 'Bob theBuilder' and lots for them to do in there. There is a shop and the planetarium (for children over 4 as it gets VERY dark in there) which is worth a visit as it really is a awesome experience.",5.0,151280937,Science fun for kids (and adults)
22 January 2013,Brilliant place for children to learn in a interactive environment. The program changes which is fantastic and children are happy to visit over and over. For parents there is easy parking below the building and light food can be provided. The cost is a little high for struggling families which is not fare. Scitech should be for everyone to learn. Science and Maths are the weakest subjects in the classroom and anything that can help students become engaged and wanting to learn more about science - well and good. Should be sponsered completely by the government and free for all children under 15 years to visit.,4.0,150268435,Great place for Kids
7 March 2013,"Took my 3 and a half year old, he loved it and would not leave, we ended up staying like 4 hours. Friendly staff!! I had fun too.",4.0,153896099,fun day out
18 February 2013,"If you have kids and half a day to waste, this is a great place. Go to website and check for show times though to coordinate a visit.",4.0,152401197,Lots to do
17 February 2013,Love scitech. Went with my son who now 6 but we've been visiting here since he was about 3. Loads to do and great fun for the whole family. ,5.0,152311824,Educational
7 February 2013,"So many things to do, so much to learn, and try out. We went as 3 mums and 5 children under 5. Was great to see the kids so involved with all the things to see and do.",4.0,151579285,Family outing
3 February 2013,"Scitech always fascinates the kids, they have many displays, everything is interactive, there is an area for the little kids that is a bit like 'Bob theBuilder' and lots for them to do in there. There is a shop and the planetarium (for children over 4 as it gets VERY dark in there) which is worth a visit as it really is a awesome experience.",5.0,151280937,Science fun for kids (and adults)
17 March 2013,I took a group of girls to scitech ages 8-10. They had a great time. We spent the whole day there. We watched a couple of shows. I found the staff fantastic. There was many walking around willing to help and show the kids how things work. That was great and very much appreciated it. Good day out!,5.0,154805909,Entertaining!
7 March 2013,"Took my 3 and a half year old, he loved it and would not leave, we ended up staying like 4 hours. Friendly staff!! I had fun too.",4.0,153896099,fun day out
18 February 2013,"If you have kids and half a day to waste, this is a great place. Go to website and check for show times though to coordinate a visit.",4.0,152401197,Lots to do
17 February 2013,Love scitech. Went with my son who now 6 but we've been visiting here since he was about 3. Loads to do and great fun for the whole family. ,5.0,152311824,Educational
7 February 2013,"So many things to do, so much to learn, and try out. We went as 3 mums and 5 children under 5. Was great to see the kids so involved with all the things to see and do.",4.0,151579285,Family outing
8 April 2013,I was visiting Perth with my young family and a local friend recommended Scitech. I hadn’t heard of it before so wasn’t sure what to expect. Our 3 and 5 year old had a fantastic time exploring all the interactive displays in the huge open area inside. We only had a couple of hours to spare so did not get a chance to look at all of the exhibits but when we are next in Perth we will certainly be back!,4.0,156942632,Great place for kids of all ages!
17 March 2013,I took a group of girls to scitech ages 8-10. They had a great time. We spent the whole day there. We watched a couple of shows. I found the staff fantastic. There was many walking around willing to help and show the kids how things work. That was great and very much appreciated it. Good day out!,5.0,154805909,Entertaining!
7 March 2013,"Took my 3 and a half year old, he loved it and would not leave, we ended up staying like 4 hours. Friendly staff!! I had fun too.",4.0,153896099,fun day out
18 February 2013,"If you have kids and half a day to waste, this is a great place. Go to website and check for show times though to coordinate a visit.",4.0,152401197,Lots to do
17 February 2013,Love scitech. Went with my son who now 6 but we've been visiting here since he was about 3. Loads to do and great fun for the whole family. ,5.0,152311824,Educational
9 April 2013,"If you're local, buy a membership so you can take your kids regularly. Along with plenty of static displays (I never get sick of checking out the little chicks hatching) they regularly change the exhibits. Last time I was there, I took my 6 y.o. grandson on a weekday (it was a pupil free day at his school). We got there at around 9am and pretty much spent the rest of the day there - and I had to talk him in to leaving at around 3.30! I've been taking him there for some years now and will continue to do so as long as he wants to. They have puppet shows, the planetarium and science 'shows' throughout the day too.",5.0,157119155,A great day out for the kids.
8 April 2013,I was visiting Perth with my young family and a local friend recommended Scitech. I hadn’t heard of it before so wasn’t sure what to expect. Our 3 and 5 year old had a fantastic time exploring all the interactive displays in the huge open area inside. We only had a couple of hours to spare so did not get a chance to look at all of the exhibits but when we are next in Perth we will certainly be back!,4.0,156942632,Great place for kids of all ages!
17 March 2013,I took a group of girls to scitech ages 8-10. They had a great time. We spent the whole day there. We watched a couple of shows. I found the staff fantastic. There was many walking around willing to help and show the kids how things work. That was great and very much appreciated it. Good day out!,5.0,154805909,Entertaining!
7 March 2013,"Took my 3 and a half year old, he loved it and would not leave, we ended up staying like 4 hours. Friendly staff!! I had fun too.",4.0,153896099,fun day out
18 February 2013,"If you have kids and half a day to waste, this is a great place. Go to website and check for show times though to coordinate a visit.",4.0,152401197,Lots to do
9 April 2013,"SciTech is the only place of its kind in Perth, which is the reason we take the kids there about once a year. But it is small and very crowded on busy days. If you can get a season pass (very reasonable cost) and take advantage of the special activities which you can book into, it is well worth it. Try very hard to go in off peak times if you want a pleasant experience, or else your kids will have a hard time getting on any popular exhibits, and many people let their badly behaved kids run around with no supervision while they sit in the table area and relax. No café inside is a huge downfall, just vending machines.",3.0,157132547,Too small and very crowded.
9 April 2013,"If you're local, buy a membership so you can take your kids regularly. Along with plenty of static displays (I never get sick of checking out the little chicks hatching) they regularly change the exhibits. Last time I was there, I took my 6 y.o. grandson on a weekday (it was a pupil free day at his school). We got there at around 9am and pretty much spent the rest of the day there - and I had to talk him in to leaving at around 3.30! I've been taking him there for some years now and will continue to do so as long as he wants to. They have puppet shows, the planetarium and science 'shows' throughout the day too.",5.0,157119155,A great day out for the kids.
8 April 2013,I was visiting Perth with my young family and a local friend recommended Scitech. I hadn’t heard of it before so wasn’t sure what to expect. Our 3 and 5 year old had a fantastic time exploring all the interactive displays in the huge open area inside. We only had a couple of hours to spare so did not get a chance to look at all of the exhibits but when we are next in Perth we will certainly be back!,4.0,156942632,Great place for kids of all ages!
17 March 2013,I took a group of girls to scitech ages 8-10. They had a great time. We spent the whole day there. We watched a couple of shows. I found the staff fantastic. There was many walking around willing to help and show the kids how things work. That was great and very much appreciated it. Good day out!,5.0,154805909,Entertaining!
7 March 2013,"Took my 3 and a half year old, he loved it and would not leave, we ended up staying like 4 hours. Friendly staff!! I had fun too.",4.0,153896099,fun day out
18 April 2013,"This is a great location to take your curious kids to learn about science. There are lots of interactive experiences to be had. There's an area for eating and I noticed a number of parents had brought their lunches with them. Many mothers with babies appeared to be very comfortable. While you eat you can observe some scientists (behind the glass) going about their duties in a lab. My children were very excited. The only downer was the presentation about the brain. The young man presenting wasn't coping too well with his young audience and some of the activities were too advanced for these kids. Overall, we were glad we visited:)",4.0,158074894,Busy kid heaven
9 April 2013,"SciTech is the only place of its kind in Perth, which is the reason we take the kids there about once a year. But it is small and very crowded on busy days. If you can get a season pass (very reasonable cost) and take advantage of the special activities which you can book into, it is well worth it. Try very hard to go in off peak times if you want a pleasant experience, or else your kids will have a hard time getting on any popular exhibits, and many people let their badly behaved kids run around with no supervision while they sit in the table area and relax. No café inside is a huge downfall, just vending machines.",3.0,157132547,Too small and very crowded.
9 April 2013,"If you're local, buy a membership so you can take your kids regularly. Along with plenty of static displays (I never get sick of checking out the little chicks hatching) they regularly change the exhibits. Last time I was there, I took my 6 y.o. grandson on a weekday (it was a pupil free day at his school). We got there at around 9am and pretty much spent the rest of the day there - and I had to talk him in to leaving at around 3.30! I've been taking him there for some years now and will continue to do so as long as he wants to. They have puppet shows, the planetarium and science 'shows' throughout the day too.",5.0,157119155,A great day out for the kids.
8 April 2013,I was visiting Perth with my young family and a local friend recommended Scitech. I hadn’t heard of it before so wasn’t sure what to expect. Our 3 and 5 year old had a fantastic time exploring all the interactive displays in the huge open area inside. We only had a couple of hours to spare so did not get a chance to look at all of the exhibits but when we are next in Perth we will certainly be back!,4.0,156942632,Great place for kids of all ages!
17 March 2013,I took a group of girls to scitech ages 8-10. They had a great time. We spent the whole day there. We watched a couple of shows. I found the staff fantastic. There was many walking around willing to help and show the kids how things work. That was great and very much appreciated it. Good day out!,5.0,154805909,Entertaining!
19 April 2013,Although I am 14 I decided to take my aunty out to show her the place I adored as a child! We got off the train and walked over the road. There are always terrific exhibits there and it is always changing! Even for me it was fun and interesting! I highly recommend a visit here! This is a place your kids will never forget!,5.0,158174727,A Great Day For The Kids!
18 April 2013,"Great family entertainment , lots of hands on and changes around regularly so keeps kids keen to go again, fun for parents to try different things too not limited to kiddos",5.0,158099337,Fun and hands on
18 April 2013,"This is a great location to take your curious kids to learn about science. There are lots of interactive experiences to be had. There's an area for eating and I noticed a number of parents had brought their lunches with them. Many mothers with babies appeared to be very comfortable. While you eat you can observe some scientists (behind the glass) going about their duties in a lab. My children were very excited. The only downer was the presentation about the brain. The young man presenting wasn't coping too well with his young audience and some of the activities were too advanced for these kids. Overall, we were glad we visited:)",4.0,158074894,Busy kid heaven
9 April 2013,"SciTech is the only place of its kind in Perth, which is the reason we take the kids there about once a year. But it is small and very crowded on busy days. If you can get a season pass (very reasonable cost) and take advantage of the special activities which you can book into, it is well worth it. Try very hard to go in off peak times if you want a pleasant experience, or else your kids will have a hard time getting on any popular exhibits, and many people let their badly behaved kids run around with no supervision while they sit in the table area and relax. No café inside is a huge downfall, just vending machines.",3.0,157132547,Too small and very crowded.
9 April 2013,"If you're local, buy a membership so you can take your kids regularly. Along with plenty of static displays (I never get sick of checking out the little chicks hatching) they regularly change the exhibits. Last time I was there, I took my 6 y.o. grandson on a weekday (it was a pupil free day at his school). We got there at around 9am and pretty much spent the rest of the day there - and I had to talk him in to leaving at around 3.30! I've been taking him there for some years now and will continue to do so as long as he wants to. They have puppet shows, the planetarium and science 'shows' throughout the day too.",5.0,157119155,A great day out for the kids.
18 April 2013,"Great family entertainment , lots of hands on and changes around regularly so keeps kids keen to go again, fun for parents to try different things too not limited to kiddos",5.0,158099337,Fun and hands on
18 April 2013,"This is a great location to take your curious kids to learn about science. There are lots of interactive experiences to be had. There's an area for eating and I noticed a number of parents had brought their lunches with them. Many mothers with babies appeared to be very comfortable. While you eat you can observe some scientists (behind the glass) going about their duties in a lab. My children were very excited. The only downer was the presentation about the brain. The young man presenting wasn't coping too well with his young audience and some of the activities were too advanced for these kids. Overall, we were glad we visited:)",4.0,158074894,Busy kid heaven
9 April 2013,"SciTech is the only place of its kind in Perth, which is the reason we take the kids there about once a year. But it is small and very crowded on busy days. If you can get a season pass (very reasonable cost) and take advantage of the special activities which you can book into, it is well worth it. Try very hard to go in off peak times if you want a pleasant experience, or else your kids will have a hard time getting on any popular exhibits, and many people let their badly behaved kids run around with no supervision while they sit in the table area and relax. No café inside is a huge downfall, just vending machines.",3.0,157132547,Too small and very crowded.
9 April 2013,"If you're local, buy a membership so you can take your kids regularly. Along with plenty of static displays (I never get sick of checking out the little chicks hatching) they regularly change the exhibits. Last time I was there, I took my 6 y.o. grandson on a weekday (it was a pupil free day at his school). We got there at around 9am and pretty much spent the rest of the day there - and I had to talk him in to leaving at around 3.30! I've been taking him there for some years now and will continue to do so as long as he wants to. They have puppet shows, the planetarium and science 'shows' throughout the day too.",5.0,157119155,A great day out for the kids.
8 April 2013,I was visiting Perth with my young family and a local friend recommended Scitech. I hadn’t heard of it before so wasn’t sure what to expect. Our 3 and 5 year old had a fantastic time exploring all the interactive displays in the huge open area inside. We only had a couple of hours to spare so did not get a chance to look at all of the exhibits but when we are next in Perth we will certainly be back!,4.0,156942632,Great place for kids of all ages!
21 April 2013,"More for children than teens, but still great fun. Wouldn't spend more than a few hours there. Cafe is over priced. Exhibits are very interactive and fun.",4.0,158381407,Good for young ones
19 April 2013,Although I am 14 I decided to take my aunty out to show her the place I adored as a child! We got off the train and walked over the road. There are always terrific exhibits there and it is always changing! Even for me it was fun and interesting! I highly recommend a visit here! This is a place your kids will never forget!,5.0,158174727,A Great Day For The Kids!
18 April 2013,"Great family entertainment , lots of hands on and changes around regularly so keeps kids keen to go again, fun for parents to try different things too not limited to kiddos",5.0,158099337,Fun and hands on
18 April 2013,"This is a great location to take your curious kids to learn about science. There are lots of interactive experiences to be had. There's an area for eating and I noticed a number of parents had brought their lunches with them. Many mothers with babies appeared to be very comfortable. While you eat you can observe some scientists (behind the glass) going about their duties in a lab. My children were very excited. The only downer was the presentation about the brain. The young man presenting wasn't coping too well with his young audience and some of the activities were too advanced for these kids. Overall, we were glad we visited:)",4.0,158074894,Busy kid heaven
9 April 2013,"SciTech is the only place of its kind in Perth, which is the reason we take the kids there about once a year. But it is small and very crowded on busy days. If you can get a season pass (very reasonable cost) and take advantage of the special activities which you can book into, it is well worth it. Try very hard to go in off peak times if you want a pleasant experience, or else your kids will have a hard time getting on any popular exhibits, and many people let their badly behaved kids run around with no supervision while they sit in the table area and relax. No café inside is a huge downfall, just vending machines.",3.0,157132547,Too small and very crowded.
23 April 2013,"Scitech is a great place for kids to learn about science and how things work. This is a very hands on place where both the kids and parents can enjoy themselves and even the parents could learn a new thing or two. With a cafe on site and free parking though limited time (unless you ask for a parking voucher to display on your dashboard), this is well worth a visit .",4.0,158530452,Scitech
21 April 2013,"More for children than teens, but still great fun. Wouldn't spend more than a few hours there. Cafe is over priced. Exhibits are very interactive and fun.",4.0,158381407,Good for young ones
19 April 2013,Although I am 14 I decided to take my aunty out to show her the place I adored as a child! We got off the train and walked over the road. There are always terrific exhibits there and it is always changing! Even for me it was fun and interesting! I highly recommend a visit here! This is a place your kids will never forget!,5.0,158174727,A Great Day For The Kids!
18 April 2013,"Great family entertainment , lots of hands on and changes around regularly so keeps kids keen to go again, fun for parents to try different things too not limited to kiddos",5.0,158099337,Fun and hands on
18 April 2013,"This is a great location to take your curious kids to learn about science. There are lots of interactive experiences to be had. There's an area for eating and I noticed a number of parents had brought their lunches with them. Many mothers with babies appeared to be very comfortable. While you eat you can observe some scientists (behind the glass) going about their duties in a lab. My children were very excited. The only downer was the presentation about the brain. The young man presenting wasn't coping too well with his young audience and some of the activities were too advanced for these kids. Overall, we were glad we visited:)",4.0,158074894,Busy kid heaven
26 April 2013,"I loved Scitech, so open and hands on. The staff were great and informative. A must for anyone entertaining kids of all ages!",5.0,158858553,great!
23 April 2013,"Scitech is a great place for kids to learn about science and how things work. This is a very hands on place where both the kids and parents can enjoy themselves and even the parents could learn a new thing or two. With a cafe on site and free parking though limited time (unless you ask for a parking voucher to display on your dashboard), this is well worth a visit .",4.0,158530452,Scitech
21 April 2013,"More for children than teens, but still great fun. Wouldn't spend more than a few hours there. Cafe is over priced. Exhibits are very interactive and fun.",4.0,158381407,Good for young ones
19 April 2013,Although I am 14 I decided to take my aunty out to show her the place I adored as a child! We got off the train and walked over the road. There are always terrific exhibits there and it is always changing! Even for me it was fun and interesting! I highly recommend a visit here! This is a place your kids will never forget!,5.0,158174727,A Great Day For The Kids!
18 April 2013,"Great family entertainment , lots of hands on and changes around regularly so keeps kids keen to go again, fun for parents to try different things too not limited to kiddos",5.0,158099337,Fun and hands on
19 May 2013,This venue has fun and hands on way to view science for all ages. Not just for children ...You can bring your own lunch or buy from cafe down stair. Easy to get there on public transport,4.0,161113934,Science made fun for all ages.
7 May 2013,"Love the concept of Scitech. I really do. And I've been there four or five times: twice independently with my sprogs and the other times for ""birthday"" parties with other sugared-up kids that would love nothing better than to twist knobs and blow things up. ",3.0,159897823,This could be so much better
2 May 2013,I have brought school groups here and at different times with family. It is always a wonderful day out.,4.0,159406411,educational and fun
27 April 2013,This is a good place that young school children can lean and discover. It enables them to share with you what they have learnt at school. Good to fill in a morning or afternoon.,4.0,158897964,Good for young school children
26 April 2013,"I loved Scitech, so open and hands on. The staff were great and informative. A must for anyone entertaining kids of all ages!",5.0,158858553,great!
21 May 2013,"We have a family pass and go quite a few times a year. Some times we go watch the movies, other days we will do the displays. Great value!",4.0,161395387,Get a family pass
19 May 2013,This venue has fun and hands on way to view science for all ages. Not just for children ...You can bring your own lunch or buy from cafe down stair. Easy to get there on public transport,4.0,161113934,Science made fun for all ages.
7 May 2013,"Love the concept of Scitech. I really do. And I've been there four or five times: twice independently with my sprogs and the other times for ""birthday"" parties with other sugared-up kids that would love nothing better than to twist knobs and blow things up. ",3.0,159897823,This could be so much better
2 May 2013,I have brought school groups here and at different times with family. It is always a wonderful day out.,4.0,159406411,educational and fun
27 April 2013,This is a good place that young school children can lean and discover. It enables them to share with you what they have learnt at school. Good to fill in a morning or afternoon.,4.0,158897964,Good for young school children
27 April 2013,This is a good place that young school children can lean and discover. It enables them to share with you what they have learnt at school. Good to fill in a morning or afternoon.,4.0,158897964,Good for young school children
26 April 2013,"I loved Scitech, so open and hands on. The staff were great and informative. A must for anyone entertaining kids of all ages!",5.0,158858553,great!
23 April 2013,"Scitech is a great place for kids to learn about science and how things work. This is a very hands on place where both the kids and parents can enjoy themselves and even the parents could learn a new thing or two. With a cafe on site and free parking though limited time (unless you ask for a parking voucher to display on your dashboard), this is well worth a visit .",4.0,158530452,Scitech
21 April 2013,"More for children than teens, but still great fun. Wouldn't spend more than a few hours there. Cafe is over priced. Exhibits are very interactive and fun.",4.0,158381407,Good for young ones
19 April 2013,Although I am 14 I decided to take my aunty out to show her the place I adored as a child! We got off the train and walked over the road. There are always terrific exhibits there and it is always changing! Even for me it was fun and interesting! I highly recommend a visit here! This is a place your kids will never forget!,5.0,158174727,A Great Day For The Kids!
2 May 2013,I have brought school groups here and at different times with family. It is always a wonderful day out.,4.0,159406411,educational and fun
27 April 2013,This is a good place that young school children can lean and discover. It enables them to share with you what they have learnt at school. Good to fill in a morning or afternoon.,4.0,158897964,Good for young school children
26 April 2013,"I loved Scitech, so open and hands on. The staff were great and informative. A must for anyone entertaining kids of all ages!",5.0,158858553,great!
23 April 2013,"Scitech is a great place for kids to learn about science and how things work. This is a very hands on place where both the kids and parents can enjoy themselves and even the parents could learn a new thing or two. With a cafe on site and free parking though limited time (unless you ask for a parking voucher to display on your dashboard), this is well worth a visit .",4.0,158530452,Scitech
21 April 2013,"More for children than teens, but still great fun. Wouldn't spend more than a few hours there. Cafe is over priced. Exhibits are very interactive and fun.",4.0,158381407,Good for young ones
7 May 2013,"Love the concept of Scitech. I really do. And I've been there four or five times: twice independently with my sprogs and the other times for ""birthday"" parties with other sugared-up kids that would love nothing better than to twist knobs and blow things up. ",3.0,159897823,This could be so much better
2 May 2013,I have brought school groups here and at different times with family. It is always a wonderful day out.,4.0,159406411,educational and fun
27 April 2013,This is a good place that young school children can lean and discover. It enables them to share with you what they have learnt at school. Good to fill in a morning or afternoon.,4.0,158897964,Good for young school children
26 April 2013,"I loved Scitech, so open and hands on. The staff were great and informative. A must for anyone entertaining kids of all ages!",5.0,158858553,great!
23 April 2013,"Scitech is a great place for kids to learn about science and how things work. This is a very hands on place where both the kids and parents can enjoy themselves and even the parents could learn a new thing or two. With a cafe on site and free parking though limited time (unless you ask for a parking voucher to display on your dashboard), this is well worth a visit .",4.0,158530452,Scitech
26 May 2013,"Great place to visit with the family, under 3's probably won't get as much out of it but will still enjoy. Interactive displays are learning by fun, our adults waited impatiently for their turns too. Will definitely go again.",4.0,161837215,Exciting for adults too
22 May 2013,"We went to visit the planetarium but it was under construction, so we took the kids in, what a fantastic place to increase the wonder of science for kids. It was affordable as things go in perth but the interactive things that are available filled my children with excitement and helped them to learn some amazing things. we will go again. ",4.0,161454187,Fantastic science fun
21 May 2013,"We have a family pass and go quite a few times a year. Some times we go watch the movies, other days we will do the displays. Great value!",4.0,161395387,Get a family pass
19 May 2013,This venue has fun and hands on way to view science for all ages. Not just for children ...You can bring your own lunch or buy from cafe down stair. Easy to get there on public transport,4.0,161113934,Science made fun for all ages.
7 May 2013,"Love the concept of Scitech. I really do. And I've been there four or five times: twice independently with my sprogs and the other times for ""birthday"" parties with other sugared-up kids that would love nothing better than to twist knobs and blow things up. ",3.0,159897823,This could be so much better
22 May 2013,"We went to visit the planetarium but it was under construction, so we took the kids in, what a fantastic place to increase the wonder of science for kids. It was affordable as things go in perth but the interactive things that are available filled my children with excitement and helped them to learn some amazing things. we will go again. ",4.0,161454187,Fantastic science fun
21 May 2013,"We have a family pass and go quite a few times a year. Some times we go watch the movies, other days we will do the displays. Great value!",4.0,161395387,Get a family pass
19 May 2013,This venue has fun and hands on way to view science for all ages. Not just for children ...You can bring your own lunch or buy from cafe down stair. Easy to get there on public transport,4.0,161113934,Science made fun for all ages.
7 May 2013,"Love the concept of Scitech. I really do. And I've been there four or five times: twice independently with my sprogs and the other times for ""birthday"" parties with other sugared-up kids that would love nothing better than to twist knobs and blow things up. ",3.0,159897823,This could be so much better
2 May 2013,I have brought school groups here and at different times with family. It is always a wonderful day out.,4.0,159406411,educational and fun
3 June 2013,We took the grandchildren here and they just loved it...it doent seem to matter what age yu are there is something for everyone...I learn some stuff that Im sure I new at one time but had forgotten. and of course the grandies can teach us a thing or two.,5.0,162823936,Be a Kid again.
30 May 2013,"I took my nephew to Scitech for the first time, altho i had been befour, He enjoyed it so much I had trouble getting him to leave.",5.0,162370233,Fantastic !
26 May 2013,"Great place to visit with the family, under 3's probably won't get as much out of it but will still enjoy. Interactive displays are learning by fun, our adults waited impatiently for their turns too. Will definitely go again.",4.0,161837215,Exciting for adults too
22 May 2013,"We went to visit the planetarium but it was under construction, so we took the kids in, what a fantastic place to increase the wonder of science for kids. It was affordable as things go in perth but the interactive things that are available filled my children with excitement and helped them to learn some amazing things. we will go again. ",4.0,161454187,Fantastic science fun
21 May 2013,"We have a family pass and go quite a few times a year. Some times we go watch the movies, other days we will do the displays. Great value!",4.0,161395387,Get a family pass
9 June 2013,This is a great place to enjoy with kids or without.,4.0,163427058,Great for all to enjoy
3 June 2013,We took the grandchildren here and they just loved it...it doent seem to matter what age yu are there is something for everyone...I learn some stuff that Im sure I new at one time but had forgotten. and of course the grandies can teach us a thing or two.,5.0,162823936,Be a Kid again.
30 May 2013,"I took my nephew to Scitech for the first time, altho i had been befour, He enjoyed it so much I had trouble getting him to leave.",5.0,162370233,Fantastic !
26 May 2013,"Great place to visit with the family, under 3's probably won't get as much out of it but will still enjoy. Interactive displays are learning by fun, our adults waited impatiently for their turns too. Will definitely go again.",4.0,161837215,Exciting for adults too
22 May 2013,"We went to visit the planetarium but it was under construction, so we took the kids in, what a fantastic place to increase the wonder of science for kids. It was affordable as things go in perth but the interactive things that are available filled my children with excitement and helped them to learn some amazing things. we will go again. ",4.0,161454187,Fantastic science fun
30 May 2013,"I took my nephew to Scitech for the first time, altho i had been befour, He enjoyed it so much I had trouble getting him to leave.",5.0,162370233,Fantastic !
26 May 2013,"Great place to visit with the family, under 3's probably won't get as much out of it but will still enjoy. Interactive displays are learning by fun, our adults waited impatiently for their turns too. Will definitely go again.",4.0,161837215,Exciting for adults too
22 May 2013,"We went to visit the planetarium but it was under construction, so we took the kids in, what a fantastic place to increase the wonder of science for kids. It was affordable as things go in perth but the interactive things that are available filled my children with excitement and helped them to learn some amazing things. we will go again. ",4.0,161454187,Fantastic science fun
21 May 2013,"We have a family pass and go quite a few times a year. Some times we go watch the movies, other days we will do the displays. Great value!",4.0,161395387,Get a family pass
19 May 2013,This venue has fun and hands on way to view science for all ages. Not just for children ...You can bring your own lunch or buy from cafe down stair. Easy to get there on public transport,4.0,161113934,Science made fun for all ages.
30 June 2013,"I like taking my kids here- they change their exhibits and displays regularly so there's always something to do and learn. Sometimes there are school visits so it gets very busy and noisy, school holidays are also busy but it's a good day out and kids find it exciting.",4.0,165734498,"Great for kids, very educational"
29 June 2013,"This place is great for keeping up to date and always having something new on, so no matter how many times you take your kids, there will always be new things to try, learn, watch and play with. Value for money. They do a great job!",4.0,165648949,Great for inquisitive kids/teens
24 June 2013,The ever changing exhibits makes this a venue to visit at least a few times per year. Kids of all ages will be entertained and bemused by the wonders of science.,5.0,164985853,Great learning
9 June 2013,This is a great place to enjoy with kids or without.,4.0,163427058,Great for all to enjoy
3 June 2013,We took the grandchildren here and they just loved it...it doent seem to matter what age yu are there is something for everyone...I learn some stuff that Im sure I new at one time but had forgotten. and of course the grandies can teach us a thing or two.,5.0,162823936,Be a Kid again.
13 July 2013,We took the grand kids here. The best way is by train or if you drive you will get a parking voucher at the entrance. Parking is underneath.,5.0,167394945,Kids will love it!
30 June 2013,"I like taking my kids here- they change their exhibits and displays regularly so there's always something to do and learn. Sometimes there are school visits so it gets very busy and noisy, school holidays are also busy but it's a good day out and kids find it exciting.",4.0,165734498,"Great for kids, very educational"
29 June 2013,"This place is great for keeping up to date and always having something new on, so no matter how many times you take your kids, there will always be new things to try, learn, watch and play with. Value for money. They do a great job!",4.0,165648949,Great for inquisitive kids/teens
24 June 2013,The ever changing exhibits makes this a venue to visit at least a few times per year. Kids of all ages will be entertained and bemused by the wonders of science.,5.0,164985853,Great learning
9 June 2013,This is a great place to enjoy with kids or without.,4.0,163427058,Great for all to enjoy
24 June 2013,The ever changing exhibits makes this a venue to visit at least a few times per year. Kids of all ages will be entertained and bemused by the wonders of science.,5.0,164985853,Great learning
9 June 2013,This is a great place to enjoy with kids or without.,4.0,163427058,Great for all to enjoy
3 June 2013,We took the grandchildren here and they just loved it...it doent seem to matter what age yu are there is something for everyone...I learn some stuff that Im sure I new at one time but had forgotten. and of course the grandies can teach us a thing or two.,5.0,162823936,Be a Kid again.
30 May 2013,"I took my nephew to Scitech for the first time, altho i had been befour, He enjoyed it so much I had trouble getting him to leave.",5.0,162370233,Fantastic !
26 May 2013,"Great place to visit with the family, under 3's probably won't get as much out of it but will still enjoy. Interactive displays are learning by fun, our adults waited impatiently for their turns too. Will definitely go again.",4.0,161837215,Exciting for adults too
29 June 2013,"This place is great for keeping up to date and always having something new on, so no matter how many times you take your kids, there will always be new things to try, learn, watch and play with. Value for money. They do a great job!",4.0,165648949,Great for inquisitive kids/teens
24 June 2013,The ever changing exhibits makes this a venue to visit at least a few times per year. Kids of all ages will be entertained and bemused by the wonders of science.,5.0,164985853,Great learning
9 June 2013,This is a great place to enjoy with kids or without.,4.0,163427058,Great for all to enjoy
3 June 2013,We took the grandchildren here and they just loved it...it doent seem to matter what age yu are there is something for everyone...I learn some stuff that Im sure I new at one time but had forgotten. and of course the grandies can teach us a thing or two.,5.0,162823936,Be a Kid again.
30 May 2013,"I took my nephew to Scitech for the first time, altho i had been befour, He enjoyed it so much I had trouble getting him to leave.",5.0,162370233,Fantastic !
29 July 2013,"SciTech is a great place for kids. Lots of noise, hands on activities and a lots of wonderful experiences. ",4.0,169628555,Sharing My City
13 July 2013,We took the grand kids here. The best way is by train or if you drive you will get a parking voucher at the entrance. Parking is underneath.,5.0,167394945,Kids will love it!
30 June 2013,"I like taking my kids here- they change their exhibits and displays regularly so there's always something to do and learn. Sometimes there are school visits so it gets very busy and noisy, school holidays are also busy but it's a good day out and kids find it exciting.",4.0,165734498,"Great for kids, very educational"
